zero_offset,expected_weight,value,force_vector.Mx,force_vector.My,force_vector.Fz,robot_tcp.velocity_linear.Vx,robot_tcp.velocity_linear.Vy,robot_tcp.velocity_linear.Vz,robot_tcp.velocity_angular.Wx,robot_tcp.velocity_angular.Wy,robot_tcp.velocity_angular.Wz,robot_tcp.joint_angles.base,robot_tcp.joint_angles.shoulder,robot_tcp.joint_angles.elbow,robot_tcp.joint_angles.wrist_1,robot_tcp.joint_angles.wrist_2,robot_tcp.joint_angles.wrist_3,robot_tcp.flange.tx,robot_tcp.flange.ty,robot_tcp.flange.tz,robot_tcp.flange.qw,robot_tcp.flange.qx,robot_tcp.flange.qy,robot_tcp.flange.qz
-0.0202418699186991,0.1199999973177909,0.1159010101010101,-0.0763979797979797,-0.0465898989898989,16.505050505050505,0.1674286319104735,0.0641915701999334,0.8587599145895922,0.0111336621140535,-0.0309549258942819,-0.0001253648547548,0.8732129889305191,-1.646431844353493,-3.944824341090039,-2.28651938060903,4.704033088684082,-1.2161156533891797,-0.1838273032145066,-0.4892959118491471,0.3286942368203943,-0.2589762449866593,0.9657777673066263,-0.0014318755897222,-0.0140180835472137
-0.0133006263048016,0.3499999940395355,0.0161117886178861,-0.0755447154471544,0.4464146341463414,14.229674796747968,0.6103737457183736,0.1695179965187838,1.0162830175119844,0.0744381862649266,0.0442435506894028,0.0002940887488357,0.7085100172496424,-1.037103418337394,-4.572656558781135,-2.231241963457121,4.758588765694843,-3.42152622278586,-0.5265624689740863,-0.6879206280398175,0.2382556317843557,0.9585123798711512,-0.2842221383035667,0.0195545790304346,0.0058904680471109
-0.0322388663967611,0.1679999977350235,0.1487854251012145,-0.0003603238866396,-0.2401396761133603,16.981781376518217,0.2546538746235957,-0.0628791297166057,0.9080409725395072,-0.0262862300901418,0.0245891197314629,0.0011505456918135,0.9770814800552028,-1.4087423409042534,-3.9930161382505287,-2.4298548430942777,4.715737416194036,-1.027648692054988,-0.1628582292511637,-0.5583891370277173,0.2441852768423103,-0.2184278764403783,0.9757954285212374,0.0074674116602159,0.0070419471474319
-0.0264197530864197,0.1330000013113021,0.1137505070993915,-0.33226369168357,-0.1677809330628803,16.385395537525355,0.1392825669939258,0.1498325303588184,0.0296834757726464,-0.0032669669003076,0.0102038799807557,-0.0001701875013673,0.9190024948748808,-1.950320824161662,-4.115718739995125,-1.7863354866663417,4.719906700552114,-2.0154875637579504,-0.1325292700776947,-0.4615380439990432,0.509136658169435,-0.6312631248944188,0.7755686788239778,-8.427411525290191e-05,0.0001598656540502
-0.0291869918699187,0.3179999887943268,0.301419028340081,0.7390202429149797,-0.1013340080971659,16.402834008097166,0.5388154735174036,0.1840688644427887,1.030907544093229,-0.0362206482098068,0.0251007467141333,0.0001244573588892,0.800077820113796,-1.129805018964168,-4.392993264835373,-2.308532398518276,4.711792030797796,-1.7334421673875184,-0.4060342104328788,-0.668512986859812,0.2257168836409022,-0.4657948896711172,0.8848198359070519,0.0057358066485402,0.0090221834302076
-0.0291869918699187,0.3179999887943268,0.3058969696969696,-0.6307272727272727,-0.0405252525252525,17.404040404040405,0.2499397218568798,0.2251817117588998,0.0642876670199967,-0.0142333400901707,0.009003263845868,4.417852497867688e-05,0.9089910722742176,-1.9098078868182773,-4.1077595633689805,-1.834294196409244,4.719332745099308,-1.627925194147409,-0.146299626926581,-0.4717565309519719,0.4899196858959969,-0.4658221636155639,0.8848781234086162,0.0002111098790417,0.0003023403209589
-0.0199233954451345,0.2140000015497207,0.1654048582995951,-0.2234412955465587,0.6093967611336033,15.925101214574898,0.7628017494547236,-0.0262833908071562,0.9574642446308712,-0.0320663177223477,-0.0084079656163125,0.0010278722939007,0.593800401820345,-1.0685486081697804,-4.615526055517467,-2.165666047657063,4.698460816371779,-3.828152718680309,-0.6141488794011143,-0.6228443522926285,0.2818402836951408,0.9898436036911088,-0.1418077485402103,-0.0052713995727782,-0.0081006273229489
-0.0277058823529411,0.3310000002384186,0.3127200811359026,0.3401926977687627,-0.4664766734279919,18.0,0.5350934900460647,-0.1166448060080058,0.960898087483357,-0.0988185784821555,-0.0325699542030564,0.0016774887058709,0.6309714580887955,-1.3085383638468555,-4.128798450949709,-2.417199713218442,4.674026816176594,-0.9155620350826932,-0.404159925409553,-0.5077005080712494,0.2395764877509635,0.0088427345406332,0.9997090034746012,0.0160920294910824,-0.0127452871522301
-0.0296876267748478,0.2339999973773956,0.149576923076923,0.5131538461538462,0.3932064777327935,15.002024291497976,0.7330104568664381,0.2250377291453273,0.9475662809548576,0.0669059242022866,0.0494684003411437,8.579645649377878e-06,0.758494609642608,-1.0549550209447562,-4.633481393458872,-2.16297780481813,4.76252649187559,-2.612137528432244,-0.5051689104512636,-0.7258690593213688,0.2774537630711007,0.7848413333236447,-0.6192862731725098,0.021403865637974,0.0026679940248117
-0.0515723014256619,0.8009999990463257,0.7620750507099391,0.1678296146044625,-0.2917079107505071,22.616632860040568,0.2520463548110407,0.0016725753920754,0.8354859295703336,-0.0155357065991867,0.005906567318455,-0.0017117188471595,0.5804725166024833,-1.5101406869268663,-3.91188619054597,-2.3970268783384725,4.68960688225396,-0.9145159443086212,-0.3251897175220157,-0.4193158308705258,0.2503360674903552,0.0345458770529735,0.999167927138462,0.0209158543217738,0.0056308215544474
-0.0440691056910569,0.4939999878406524,0.4181619433198381,0.246665991902834,-0.0282773279352226,19.331983805668017,0.2573318302368795,-0.0035582775212774,0.9185282308824384,0.0305187238225668,0.0610633199863978,0.0016941087912579,0.872023690205354,-1.4410640782116335,-4.0763008888916445,-2.3217197403627816,4.753047374578623,-2.1952317575319653,-0.236772961371582,-0.5629615136968945,0.2915989727928088,-0.6822977908227125,0.7308235748818046,-0.0163223737141924,0.0085251512447077
-0.0390546558704453,0.2339999973773956,0.1977226720647773,-0.1261781376518218,0.1283663967611336,19.67004048582996,0.1891575419229278,-0.2631862841020136,0.7377878702768115,0.0407537780376523,0.0148754204084573,5.758184852480034e-06,0.44518973078081,-1.2655047511914916,-3.800272746124731,-2.7826472962809925,4.758066640691719,-3.2474198393119087,-0.3529000683472706,-0.3743981373937506,0.1318159183328933,0.8744199797209458,-0.4846949357735483,0.0183751949859473,0.0106425906818073
-0.0388995726495726,0.1049999967217445,0.0378486707566462,0.4194826175869121,0.3747852760736196,14.862985685071576,0.7733734471261178,-0.0123051229672367,0.9451935662852232,0.0499052610825806,0.0335170307595688,-0.0006468427757024,0.5773171386348201,-1.1224111825399143,-4.583478504407138,-2.132327603249053,4.740395083749221,-2.504590948856288,-0.6017163443419099,-0.6030565363741603,0.3059704652958852,-0.6875802366280117,0.7259807954780407,-0.0116681937549209,0.0048619931371375
-0.0353855670103092,0.3219999969005584,0.2643272727272728,0.6131070707070707,-0.1322282828282828,14.6989898989899,0.6885478405778909,0.3999706543914247,0.9749159851032284,0.0662234120369607,-0.0094749385855158,0.1089990951396033,0.7299843037971342,-1.1660608032728392,-4.458897512609308,-2.25287918666982,4.738587367895878,-1.2811444412525548,-0.4677931175689505,-0.6547237694865525,0.2753307707231454,-0.2223071436990391,0.97479345678079,-0.0146130864668374,-0.0058300336138486
-0.0422226720647773,0.1220000013709068,0.0752793522267206,-0.3436356275303643,0.4309412955465587,14.111336032388664,0.5357204607734183,0.3856827855619759,0.1586457052951763,0.050114693463853,-0.0354452341380499,-0.0014146435156193,0.871885829850247,-1.864486395346236,-4.451340758366141,-1.5428478446035216,4.721280315144342,-0.6559905628069288,-0.191925444161361,-0.4971635114205511,0.6651520189727366,0.0207945807018743,0.9997723915798944,-0.0023130668918107,-0.0011419082909501
-0.033127659574468,0.209999993443489,0.1905991902834008,-0.0227914979757085,-0.178244939271255,18.813765182186238,0.051071818067646,-0.0978441354500382,0.8380333482624023,-0.013496267026406,-0.0529278765645552,0.0006523136313267,0.7996906404070526,-1.2527135009671533,-3.84725857842789,-2.776618351616837,4.67887083335444,-1.6184676425767892,-0.2321850402273147,-0.4861934640508914,0.1413561643406688,-0.41431519027181,0.909870880456106,0.0124156099719632,-0.0174518664507006
-0.028997975708502,0.4339999854564667,0.4148060606060606,0.2952646464646463,0.1491232323232323,19.462626262626262,0.2011410150845653,-0.0447412446405998,0.9296086831851288,0.0237333056213831,0.0797721326698554,0.0010841335167501,0.8802322716423959,-1.3839491135267508,-4.021843559573395,-2.422284516980989,4.740348509586219,-2.986796998490739,-0.2239630601622841,-0.5537383106019762,0.2433849260813058,0.9130907177925108,-0.4073755718842901,0.0138415067762399,-0.0083001872073068
-0.0296983805668016,0.1180000007152557,0.099997975708502,0.4163927125506072,-0.1235627530364372,15.724696356275304,0.5593754090618918,-0.0520026480185159,0.9649364461249608,0.0340344262163361,0.0301264840103144,-0.0015712671011356,0.615907131720651,-1.315462290165922,-4.153881305625082,-2.377819026808986,4.736008855495376,-1.2571905835545576,-0.4140616791089054,-0.511013455236489,0.2506125730270075,-0.1536661759923827,0.9880712490815384,-0.0069989704445422,0.0062389131774466
-0.0287044534412955,0.449999988079071,0.4791999999999999,0.4605838383838384,-0.2433212121212122,20.765656565656567,0.3734430674584924,-0.1694137958361251,0.8943014908698323,0.037169083105333,0.0118858255143122,-0.0014547232732925,0.5155473031780936,-1.307988731933784,-4.002092987599999,-2.54393067271404,4.737932300567627,-1.032828091606497,-0.408908930631599,-0.4391529402347526,0.1991880571300333,0.0077304850661694,0.999911492641526,-0.009355155209719,0.0044807484674483
-0.0130795918367346,0.1430000066757202,0.1400669371196754,-0.0440567951318458,-0.3076186612576065,16.13995943204868,0.1022414931725428,0.1811845788679288,0.0542746844170942,-0.0126656487838313,-0.0058954272586435,-0.0007487613840904,0.9275003028447923,-1.9362019534980677,-4.110771275920752,-1.8054993641032293,4.718751803856592,-3.195532390822635,-0.1322815341017309,-0.4666616740744206,0.5017418448509116,0.9573030249342231,-0.2890855847096588,-0.0002626086701281,-0.0001823440447491
0.0025650406504065,0.1430000066757202,0.1019675456389452,0.05920892494929,0.5722312373225152,14.427991886409735,0.6533481075601937,0.2148615789174418,1.028046445437504,-0.0666305564858906,-0.0603841563076874,-0.0001035395840552,0.81355392122849,-1.0161564306787516,-4.616462794568911,-2.220848520674437,4.667393802387477,-3.5816607574206447,-0.4729209746598714,-0.7467626914774912,0.2416910433775271,0.9876074475400588,-0.1548482479478476,-0.0203399089038462,-0.0136680349086092
-0.0055571725571725,0.1759999990463256,0.164327935222672,0.3713238866396762,-0.5391538461538461,16.380566801619434,0.3435020669046913,0.3437931989823333,0.061468364511513,0.0008801732566779,0.0083136609396102,-0.0006224381800756,0.9039236659463118,-1.8830634823846664,-4.194990907120801,-1.7746031972454588,4.720152102018657,-3.822341364753592,-0.1622195406270171,-0.4876535254934056,0.5264540362937248,0.9999655515317492,0.0082870546411647,0.0001896392113528,0.0001310311477311
-0.0073427331887201,0.1190000027418136,0.1216234817813765,0.2230283400809716,-0.1183259109311741,17.63157894736842,0.1962235926867348,-0.1031721277234314,0.903023642334512,0.0039545312384445,0.0236532599087741,0.000392755437914,0.7098281541575304,-1.3580397789158702,-3.927663964298573,-2.55617894459253,4.724642102052326,-1.2755463730094,-0.2864171930170252,-0.4818801903410962,0.2023082016118866,-0.2091484922267164,0.977859728852747,-0.0009986291563978,0.0064997407800974
-0.0126954732510288,0.3499999940395355,0.3366247464503042,0.4120973630831642,0.0748296146044624,17.40973630831643,0.0702920868735293,0.033042483730069,0.9782377406359078,-0.0660822707453016,-0.0248275259228344,0.0003010310420285,0.9012174807020424,-1.456759017969275,-4.043332215496783,-2.339595234657072,4.694182169606672,-1.9888673972192552,-0.2162643350645688,-0.550747871157122,0.2887151286338454,-0.6152229801152831,0.7882248324022816,0.012379666772892,0.0033404880762241
-0.0178392857142857,0.0630000010132789,0.0501234817813765,0.0284878542510121,-0.017414979757085,16.331983805668017,-8.171367502155953e-05,-0.0001307665013542,-0.0002581904043465,0.0001939676785625,-0.0001468384935037,-8.869963121888288e-05,0.9239555108643736,-1.9953957813365213,-4.167844237586265,-1.6894931081711966,4.719675344976819,-3.210837357788634,-0.1226196814373678,-0.4517209795322495,0.5533750989900427,0.9588760324576606,-0.2838251999153299,-7.230751214954834e-06,8.170318325873634e-06
-0.0055278396436525,0.0719999969005584,0.0634320486815415,0.0398559837728194,-0.0224705882352941,16.55578093306288,0.0001288313433051,9.268198107645893e-05,-0.0001091609345223,8.209492933644197e-05,-6.141805244564437e-05,3.851861178203472e-06,0.9227848744537476,-1.9756521395175624,-4.532820085482955,-1.344255091410406,4.719576637353182,-1.3449220911028767,-0.1237865128152027,-0.4524633868108172,0.7542092308069581,-0.3414390076851022,0.9399039329428218,-1.4800920501919407e-05,-7.731956692829874e-06
-0.0041623931623931,0.2770000100135803,0.2580769230769231,0.5789534412955465,0.510006072874494,16.38259109311741,0.7547629338736694,-0.0103283621304778,0.9525018150087908,-0.0743038153871031,-0.0002164927595864,0.000783910157527,0.6257994051283671,-1.0469764701113893,-4.5629865978410855,-2.23984582731984,4.686804354432141,-2.667414559875141,-0.5826615430565498,-0.6327837901076807,0.240613726816076,0.7605705296221049,-0.6490546590403506,-0.0139515373982142,-0.0048124887819241
-0.0031555555555555,0.3970000147819519,0.3847749469214437,-0.2350424628450106,0.3895753715498938,18.008492569002122,0.1690545833432684,0.2103672376915527,0.0798621425548777,-0.0002390196466324,0.015031057174538,-0.0012326637113046,0.9158354516748156,-1.9368667972782232,-4.185332472410424,-1.729952665975987,4.72049459935247,-0.9533107268529796,-0.141803230323103,-0.4710511236813418,0.5435606676555237,-0.1497940493870186,0.988716921735468,-9.132443529545616e-05,0.0004012280328267
0.0039238900634249,0.2820000052452087,0.2969290060851927,0.2039026369168357,-0.1522718052738336,18.855983772819474,0.1844277720535353,-0.0980085572607729,0.893970827320348,0.0177681951676604,-0.0073153775623528,0.0016414676336251,0.9345458334889906,-1.4215053036993166,-3.957177176195033,-2.485368727667494,4.720674969361713,-2.520180491093338,-0.1775670203306612,-0.540841230877031,0.2446276947372341,0.8106408440800758,-0.5855125222680051,0.0016751897235119,0.0055716068259087
0.025020366598778,0.3109999895095825,0.3182900608519269,0.2884056795131846,0.0339391480730223,18.06490872210953,0.3514012713995303,0.0349421738861061,0.9541845424816588,0.0394233711654501,0.0167681712550718,0.0010307921798949,0.8493461718907462,-1.3969863733476426,-4.136349853105526,-2.32784927688981,4.740007056184037,-2.561097375014622,-0.2730494392752405,-0.5811711646480444,0.2944421824407868,0.7972978068171843,-0.6034652893006439,0.0104480758474659,0.0049880696918709
0.019787018255578,0.1770000010728836,0.2107505070993915,0.0475334685598377,-0.1563630831643002,17.88235294117647,0.1836228983032924,-0.0720106649791261,0.907246290970782,0.02458965516956,0.0373122761503972,0.001229905842987,0.8967062049898608,-1.4152865865004558,-3.983660922814576,-2.448291297855448,4.742112421844358,-1.1155621770699038,-0.2026699311713901,-0.5430406228040343,0.2477159823232441,-0.2220535408592127,0.9749491229260429,-0.0079130179255362,0.0096369271523661
0.0241656565656565,0.1770000010728836,0.1987105263157894,0.0908360323886639,0.1613603238866396,18.90283400809717,0.2478253278799754,-0.1887244399238776,0.8502362731516926,-0.0307925652569858,-0.0141617337013782,-0.0001062904129153,0.5216906696316684,-1.282106841011228,-3.909462609271772,-2.667916976767509,4.708425715867325,-2.8720475877935665,-0.3743148053947248,-0.4201145809792314,0.1629576786809604,0.7926451947524963,-0.6096560202146831,-0.0044052506985903,0.0015789618800142
0.0217373737373737,0.1790000051259994,0.2070364372469635,-0.0024716599190283,-0.1702914979757085,17.20242914979757,0.4220662817985165,0.0693492588090214,0.8096556794136732,-0.0038502143923132,0.0211788020722315,-0.0004925765811958,1.045294477510066,-1.6519013481353595,-4.058207619045428,-2.124883189654057,4.728911977065237,-1.8745305353438888,-0.1097712346507228,-0.5408035677212936,0.3748867241477194,-0.6263264407995741,0.7794938590603802,-0.0016794834323208,0.0099917718083013
0.0217373737373737,0.1790000051259994,0.2011943319838056,0.1278623481781376,0.1361862348178137,15.70242914979757,-0.2019183756419598,0.1359348386659934,0.2271797282037141,-0.0163093681865856,0.024680701700123,0.000975399157191,1.0081225819433266,-1.940063957539643,-4.367543690600376,-1.5416650213447194,4.721901216970282,-1.9152337605762173,-0.1029240097925972,-0.4859669705634175,0.6513340490067053,-0.6263534742810948,0.7795341279101276,-0.0002615298437131,0.0017996567749485
-0.0023180778032036,0.6489999890327454,0.6190933062880325,0.5237241379310345,-0.0613590263691683,20.53752535496957,0.3090149273881072,-0.0587661731582574,0.9277684097787532,-0.0641498722298401,-0.0013808865160631,-0.000541223425329,0.4847278994551536,-1.4633612470326236,-3.975543102434634,-2.403342101923992,4.694351880110301,-1.226000462998131,-0.393962582335269,-0.4031712215159534,0.2574508332517036,-0.0731132588600532,0.9972349774039542,0.0121150556862029,0.0003696985316088
0.0035,0.0689999982714653,0.0743947368421052,0.0274493927125506,-0.0241983805668016,16.795546558704455,-5.543060557865259e-05,-4.298938555812983e-05,-0.000186919144227,0.0001977190648494,-0.0001496223620299,-8.0043150512562e-05,0.9242514100393304,-1.9742605380094929,-4.070432366629844,-1.807986062826894,4.719553453236939,-1.7799607238897024,-0.1222669545123693,-0.4514865006512475,0.4920099253958536,-0.5380235062195704,0.8429298305559737,8.171692166409346e-06,1.323030020187723e-05
0.0081546391752577,0.3319999873638153,0.3086558704453441,0.4317408906882591,0.6622186234817813,17.11740890688259,0.6587989656260131,0.0177560567205769,1.0126095447411527,-0.0378513174307586,-0.0358683392576753,0.0013341049036084,0.623035954922317,-1.015391293179808,-4.576544363006406,-2.269989944458969,4.685423008343469,-2.8164908035189598,-0.5945260110292357,-0.6389829302847627,0.226627436108314,0.8059471981969439,-0.5917461900575923,-0.0163607960943932,-0.0007119031540208
0.0021858037578288,0.1040000021457672,0.1151135902636917,0.4331014198782961,-0.3685131845841785,14.829614604462474,0.6490432858534626,0.1781789410538284,1.0392195818515946,0.0442945805558334,-0.0070003284865071,0.0007098064847475,0.7325871477987896,-1.0058257505632822,-4.653214478831262,-2.2012859812584784,4.736460991370025,-1.0522253143162426,-0.5381051015418635,-0.722470667855493,0.2527736815006206,-0.1098143672816168,0.9938975840988314,-0.0092924865865683,0.0022481611133935
0.0060947630922693,0.0579999983310699,0.062242914979757,0.0348461538461538,-0.0205870445344129,16.568825910931174,0.0002621125373395,0.0001009274979661,4.1602115403613314e-05,-0.0003753404785498,0.0002126990926602,-1.4100794673095266e-05,0.9245574533456732,-1.9825069492056264,-4.09935181247078,-1.7709075065653297,4.719599744086324,-1.907867776103549,-0.1221567954159217,-0.4515578461441434,0.5107201551377532,-0.5908246107912256,0.8068000455858254,-2.465277321130825e-06,-2.1909740501099156e-05
0.0424623217922606,0.3260000050067901,0.36615991902834,0.1094392712550607,-0.0248137651821862,18.3502024291498,0.3558367801030285,-0.0558960796800594,0.9189373692755024,-0.0554882337137833,0.0583937992273705,-0.0028318485818761,0.5778330761773384,-1.85724138148836,-4.008064371371559,-1.9588756915613887,4.712032815222798,-3.171361057247911,-0.269686016717903,-0.3824682878217234,0.430715635841192,0.8870224739134553,-0.4614656163975295,0.0043416614207082,-0.0133929672143855
0.0481784989858012,0.2060000002384185,0.2611457489878542,0.1971174089068826,0.1126417004048583,17.65991902834008,0.3011779913180918,0.0304656935942348,0.9307416889601388,0.0594885990248263,0.0277307759061663,0.0009737380856793,0.8878910121647453,-1.4366694169101184,-4.095308516189637,-2.3209635992175617,4.741312962311965,-3.235030283195488,-0.2347685806604049,-0.5726239500258133,0.2977528688818337,0.9576663402651968,-0.2876087543573457,0.0102538340211269,0.0044063996555329
0.0481784989858012,0.2060000002384185,0.2636293279022403,-0.090224032586558,-0.1794867617107942,16.582484725050918,0.1096743473515715,0.1929627953799007,0.1092243321435258,-0.0033728081034159,0.0149504853332571,-0.0011835708432062,0.9231302732119978,-1.9434644456431696,-4.231666146373555,-1.6767491327164827,4.720398317286536,-3.2037378415665576,-0.1390065277515021,-0.4726218546602245,0.572563051206274,0.9577429242386596,-0.2876243545178726,0.0003939237445547,-0.0002394837672876
0.0480303643724696,0.0480000004172325,0.1039392712550607,0.04882995951417,-0.0265668016194332,16.997975708502025,-0.0001401931133175,-7.562792787880938e-05,0.000230957833502,-8.609131258084234e-05,0.0002491000775608,-1.2583387370871594e-06,0.9536140860333616,-2.008256365209452,-4.182118734367463,-1.6586645810604057,4.716236723579376,-2.3275639777832264,-0.1061002492361705,-0.4501104049595744,0.565053358734378,0.7552938908941833,-0.6553813955079206,-0.001899652933864,-0.0016566298179505
0.0686943319838056,0.3160000145435333,0.3440385395537526,-0.1061805273833671,0.6579939148073023,18.31237322515213,0.6838577666078055,-0.0405583267757853,0.9565459150588398,-0.0318420475377794,-7.847027790741308e-05,-0.0005255288997598,0.5995402598477764,-1.3179301796853429,-4.3624487281087445,-2.1636010773495418,4.703470161430251,-3.501302352278408,-0.4900723866226707,-0.5443172521330039,0.3396439056911526,0.9544110854305554,-0.298366684579946,-0.0028418500845851,-0.0077589331497013
0.0683340122199592,0.3230000138282776,0.386246835443038,0.33892194092827,-0.0344556962025316,19.18776371308017,0.2600376366128423,-0.065755760109054,0.9103555504188888,-0.0503668347638886,-0.0095826085185189,0.0001598523909035,0.9877301971369152,-1.3683585010950066,-3.992450146735469,-2.4858968363002747,4.700837871696376,-2.833145601029901,-0.1621609710408414,-0.5651576487575403,0.2274480335225787,0.9036923269682292,-0.4280823295000736,-0.0070135776193729,-0.0039285829171433
0.0640811359026369,0.3039999902248382,0.3579251012145749,0.6534736842105263,0.2790668016194331,16.842105263157894,0.7052872732592309,0.2349458395261521,0.9530260911018616,0.046082137611533,0.0095165841384392,-0.0027843629533135,0.7716424501376596,-1.053406662882738,-4.5919830384042095,-2.213893050885872,4.7386019702865045,-2.381234080068696,-0.4881813066449725,-0.7217261644027494,0.2579614694422555,0.7131716919090101,-0.7009026297190895,0.0099202885079435,0.0034755668732496
0.0429066937119675,0.3179999887943268,0.3830344827586207,0.5262758620689655,-0.3420344827586207,17.04868154158215,0.6577500172596887,0.2692976904417831,0.9697593809352536,0.0775587388115882,-0.0378994177278032,2.026248183079792e-05,0.8033252762248985,-1.228356426408211,-4.392279121019778,-2.2549933429634,4.736793406836643,-1.4780489699380015,-0.3919341449926156,-0.660452951645029,0.2946900988024098,-0.3507381563979762,0.9363397860381956,-0.0126530438289424,-0.0060046980318126
